longitude,latitude,start_date,end_date,source,horizon_lower,horizon_upper,aluminium_extractable,boron_extractable,calcium_extractable,carbon_organic,carbon_total,copper_extractable,electrical_conductivity,iron_extractable,magnesium_extractable,manganese_extractable,nitrogen_total,ph,phosphorus_extractable,potassium_extractable,sodium_extractable,sulphur_extractable,zinc_extractable,sand,silt,clay
6.05654,9.44878,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,314.54,0.0093296,122.639,4.87434,,0.0782012,0.68362,66.2484,40.9124,26.5618,0.428274,5.5436,2.19746,54.9107,53.1258,7.16033,0.800323,73.0,19.0,13.0
6.58658,9.36653,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,392.566,0.0093845,473.989,5.58816,,0.658838,0.398175,97.8397,154.15,36.763,0.281108,6.27179,7.45438,74.526,30.4369,4.67253,1.12939,71.0,14.0,15.0
5.52612,9.01625,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,330.446,0.0094585,487.206,4.36179,,0.163383,0.362537,63.8899,78.8515,31.4091,0.216543,6.15036,4.68781,40.5178,25.153,3.82599,0.946583,70.0,18.0,13.0
5.04794,10.23654,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,257.119,0.0095569,382.117,2.98685,,0.133952,0.32757,52.8625,72.4896,53.6914,0.21866,6.45832,7.85342,25.3332,21.9478,4.47323,1.16571,71.0,18.0,13.0
5.42952,10.60797,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,396.5,0.0098545,302.013,4.0442,,0.393157,0.33954,84.8025,82.7548,36.4692,0.319685,6.05406,8.86566,50.5771,31.9951,5.14802,1.23263,70.0,17.0,14.0
6.98663,11.07467,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,631.484,0.0100594,145.265,4.95762,,0.819876,0.710784,239.532,91.1376,31.7708,0.426876,5.80391,1.83496,72.3193,80.0619,6.59876,0.728583,64.0,20.0,15.0
10.42112,10.69119,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,354.338,0.0101231,120.163,3.84594,,0.0882042,0.481808,59.1332,49.2809,37.7893,0.339193,5.9425,4.31187,20.1956,22.786,4.61556,0.927404,65.0,18.0,19.0
8.16127,8.0784,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,671.921,0.0101592,552.535,5.8402,,0.590789,0.41733,112.195,141.313,38.4475,0.430134,6.10229,3.12101,60.8821,51.6285,8.7924,1.02435,61.0,19.0,16.0
8.64138,9.66417,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1129.99,0.0102421,646.902,8.94168,,1.08909,0.523062,143.694,144.44,76.6854,0.861882,6.00397,3.90096,122.234,33.6273,6.66186,1.42477,49.0,23.0,24.0
9.16238,9.50722,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,481.427,0.0102456,187.283,4.33062,,0.34016,0.469672,140.979,91.4371,21.3771,0.311715,5.4452,3.15658,41.1002,46.744,4.5615,0.878099,60.0,16.0,23.0
6.04423,9.47662,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,290.68,0.0102759,81.8176,3.52018,,0.0587135,0.488346,73.8821,77.0353,26.8153,0.237976,6.04928,2.8611,43.2551,24.0909,3.7576,0.960871,62.0,18.0,16.0
6.96359,11.151,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,526.12,0.0102816,180.781,6.8758,,0.493993,0.562147,182.969,147.202,34.8399,0.405521,5.75895,2.46236,72.3193,83.7421,7.63319,0.983683,61.0,22.0,17.0
11.00877,8.9814,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,366.128,0.0102987,231.179,2.68954,,0.0669939,0.430691,70.4674,127.106,32.8205,0.168539,6.12467,2.86872,70.6721,21.8492,3.56126,1.05828,50.0,25.0,23.0
8.49356,8.44816,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,337.8,0.0103734,402.16,5.42625,,0.278815,0.488373,85.4844,63.3867,47.3172,0.282221,6.29295,3.41185,51.9991,36.6198,5.09868,1.05178,67.0,17.0,14.0
10.41743,10.67917,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,465.966,0.0103925,357.025,9.88014,,0.393557,0.557668,146.196,95.1797,53.7314,0.388885,5.98515,4.61252,48.4435,18.4067,5.81611,1.37591,68.0,17.0,18.0
7.97086,11.53217,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,479.262,0.0104125,533.353,4.70707,,0.575265,0.482898,126.436,100.374,57.9535,0.384392,5.85094,6.0418,70.8273,37.5989,5.14557,1.15469,63.0,22.0,19.0
5.32383,9.54974,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,545.23,0.0104531,704.201,5.57504,,0.718352,0.460805,131.835,112.963,49.5596,0.322057,5.99201,8.13892,60.1541,49.3191,6.23552,1.15971,69.0,18.0,15.0
5.35032,9.53286,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,583.239,0.0104664,373.582,4.66147,,0.807882,0.583956,93.4778,102.721,43.6331,0.25494,5.87169,4.13496,41.7343,34.2755,5.96453,0.925246,70.0,23.0,13.0
7.74581,9.53913,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,433.3,0.0104845,208.127,4.53987,,0.226746,0.805167,110.529,90.931,31.5018,0.359102,5.39224,4.76336,93.5261,38.7237,6.09208,1.26843,58.0,18.0,21.0
6.08265,9.62553,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,294.076,0.0105262,513.522,6.70133,,0.243054,0.623886,109.723,112.788,54.9542,0.276128,6.55917,16.4078,49.2335,29.246,5.65872,0.961238,66.0,17.0,14.0
9.9143,8.60134,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,334.235,0.0105438,432.047,4.1872,,0.28233,0.257389,85.4245,91.9896,47.6843,0.291745,5.93079,2.55618,43.6795,43.6006,5.37057,0.929694,68.0,22.0,17.0
10.44235,10.62147,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,247.97,0.0105807,238.552,1.88579,,0.145914,0.532553,53.0135,67.6037,25.2644,0.153777,5.74802,2.63133,4.78328,34.1887,3.84174,0.679124,66.0,19.0,20.0
5.39746,9.5714,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,566.757,0.0105881,606.957,6.11938,,0.542787,0.51105,125.946,100.016,49.6713,0.338733,5.7347,4.77357,63.5178,56.4494,5.98764,1.05554,66.0,21.0,16.0
5.0388,10.2226,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,268.257,0.0105893,353.296,2.77904,,0.191546,0.37417,44.172,75.8227,35.9189,0.248081,6.0802,5.80156,25.6547,24.2331,4.07328,1.00402,67.0,19.0,14.0
8.13353,8.04048,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,555.654,0.0105943,847.194,5.06141,,0.588059,0.413313,130.958,50.3571,29.4121,0.399364,5.90412,5.52439,54.4069,36.2948,8.05663,1.07444,62.0,17.0,13.0
9.99678,9.96123,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,382.014,0.0106793,650.863,5.96268,,0.670003,0.755683,125.096,193.1,48.5282,0.316547,6.26605,6.07978,102.094,38.0217,7.30911,1.25635,64.0,18.0,21.0
5.37165,9.53346,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,443.567,0.0106796,856.02,3.18202,,0.467847,0.538071,89.0544,98.9818,31.3018,0.278827,6.21436,4.54694,60.5908,31.1296,5.86483,0.706011,69.0,24.0,16.0
7.68857,11.60017,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,425.642,0.0107226,611.234,3.10385,,0.401704,0.368399,107.375,108.159,61.4838,0.221712,6.09448,3.60074,58.9427,28.8597,4.61445,0.6789,66.0,22.0,18.0
4.78073,9.16092,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,470.646,0.0107297,42.1056,9.66632,,0.369382,0.746689,197.353,21.7767,24.2851,0.823297,5.74122,15.2872,46.4079,15.7206,12.1972,1.17289,55.0,22.0,17.0
9.07463,8.54571,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,268.912,0.0108091,240.479,6.17414,,0.0739729,0.62545,78.4269,64.9083,22.3139,0.267318,6.09089,6.21759,73.1847,35.9594,4.20821,1.23214,68.0,19.0,19.0
8.52752,8.42393,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,499.58,0.0108317,284.84,4.09863,,0.384178,0.365201,123.0,92.6553,26.9839,0.321044,5.50066,3.09278,50.4969,53.8844,5.91658,0.74944,73.0,17.0,12.0
8.64818,10.76573,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,412.795,0.0108571,146.874,3.37808,,0.81416,0.596464,187.046,75.667,29.3659,0.355204,5.84753,3.449,6.49383,43.4738,5.56043,0.888074,54.0,25.0,23.0
8.1854,8.08337,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,568.465,0.0109027,686.579,6.73382,,0.750016,0.502783,199.242,110.719,27.7089,0.350169,6.02241,4.20087,63.9894,25.5093,7.36691,0.69129,61.0,17.0,16.0
4.47373,10.93136,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,458.6,0.0109463,292.705,5.19296,,0.479536,0.603605,132.03,149.327,38.0844,0.286429,5.83884,2.91032,74.1625,37.8642,5.49079,0.975829,72.0,12.0,12.0
7.6087,11.07463,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,903.293,0.0109569,670.693,7.2436,,0.944404,0.330539,181.41,161.719,49.3323,0.581923,5.64776,2.98044,75.7467,56.7979,5.79643,0.986014,61.0,23.0,19.0
8.24125,9.99761,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,900.65,0.0110245,16.9478,5.32298,,0.369518,0.754502,51.3219,28.3917,19.3877,0.477092,5.67495,3.99018,30.8915,6.10112,10.29,0.417753,58.0,17.0,22.0
8.46052,8.49374,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,353.218,0.0110263,193.894,6.65727,,0.135478,0.629904,100.509,105.758,41.3085,0.534802,6.09183,6.40136,40.8822,32.3425,4.81426,1.29259,73.0,17.0,13.0
8.50042,8.45782,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,420.807,0.0110603,463.945,7.25519,,0.371701,0.538209,124.15,86.8457,41.9135,0.292461,5.87294,2.46559,55.5755,36.3605,5.17093,1.08793,70.0,16.0,13.0
6.15403,9.07425,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,290.823,0.0110965,174.173,4.72156,,0.069193,0.36865,59.6132,66.3707,30.5837,0.261239,6.00797,5.86573,54.5905,31.1017,3.38136,1.07692,75.0,18.0,13.0
5.4424,10.02733,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,411.246,0.0112039,506.87,4.55901,,0.280256,0.527297,75.3421,87.8283,59.0669,0.279726,6.48412,8.09531,51.5316,26.7262,6.54565,1.54421,65.0,18.0,12.0
6.07805,9.51557,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,261.93,0.0112071,97.803,5.45709,,0.0677584,0.631027,56.547,97.3764,35.7359,0.315639,6.26987,2.55055,46.0158,36.6152,4.22595,0.997011,69.0,20.0,14.0
5.35498,10.62066,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,517.14,0.0112396,609.2,4.37794,,0.263228,0.644954,95.5914,124.36,20.8258,0.3187,6.40078,3.54713,80.3021,33.704,4.32568,1.11237,62.0,18.0,14.0
7.62926,11.54568,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,462.255,0.0112771,574.484,5.57185,,0.971256,0.35102,138.938,113.751,51.3487,0.256103,6.07473,5.05058,49.3059,42.6532,5.05795,1.24957,64.0,19.0,17.0
7.6994,11.55402,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,486.546,0.0112995,423.024,4.83036,,1.10742,0.305549,87.1918,127.289,37.8053,0.303108,5.89141,4.99947,70.8273,26.4388,4.84511,1.08626,60.0,20.0,16.0
6.05433,9.44181,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,336.168,0.0113412,88.6542,4.24108,,0.108819,0.473852,66.0309,72.1958,22.1558,0.250467,6.02515,2.54361,54.0001,22.1401,4.37681,0.929999,70.0,20.0,13.0
6.38726,9.61954,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,457.466,0.0113594,670.811,7.37814,,1.2005,1.03132,141.502,326.478,48.3138,0.496429,6.81328,6.99784,88.5757,37.8694,5.65322,1.46556,66.0,14.0,12.0
9.94527,8.58144,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,541.078,0.0114097,670.111,9.37285,,0.444933,0.455187,223.548,132.97,37.1811,0.681868,5.71765,25.2781,92.3329,28.415,6.12255,1.38645,59.0,25.0,19.0
5.411,10.64776,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,558.021,0.0114695,721.516,4.32727,,0.976027,0.633073,125.713,176.883,39.2203,0.401686,6.3193,7.96514,74.1625,36.8071,5.44291,1.2806,69.0,18.0,17.0
9.15863,9.56262,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,340.49,0.0115217,218.335,5.45069,,0.185282,0.790004,102.242,74.43,29.0582,0.388498,5.58681,2.80876,110.298,52.8197,7.59014,1.03273,62.0,16.0,23.0
5.5746,8.98984,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,264.631,0.0115321,316.274,4.89454,,0.47943,0.702276,183.937,51.8577,59.7593,0.405786,5.83003,8.75944,73.7598,25.405,5.35704,1.18495,60.0,22.0,16.0
8.52601,8.42114,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,444.407,0.0115325,476.083,7.05741,,0.254657,0.403378,156.626,55.7068,29.4976,0.360851,5.57982,2.28865,63.9894,60.988,5.12544,0.712278,68.0,18.0,12.0
7.65513,11.59029,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,512.685,0.0115518,400.977,5.23428,,0.282348,0.476345,116.688,98.0132,55.8902,0.275011,6.00993,7.51477,71.5596,28.0288,4.78612,0.990694,55.0,23.0,20.0
5.07724,10.24704,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,435.43,0.0116693,392.647,6.22415,,0.268679,0.837776,94.7161,56.3953,27.2465,0.300281,5.85804,6.43145,40.5938,26.4134,4.84538,1.05709,67.0,18.0,16.0
7.65593,11.595,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,372.002,0.0116706,548.991,5.8289,,0.181302,0.632909,151.006,102.231,31.7021,0.309725,5.71299,7.12556,70.8273,21.6994,4.37558,1.1622,52.0,24.0,21.0
5.51807,9.00721,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,310.504,0.0116756,419.53,3.87514,,0.078752,0.565975,74.469,51.7003,29.2169,0.280097,6.35152,5.47175,51.6219,24.2331,4.35892,0.889117,66.0,20.0,14.0
9.2145,9.51037,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,535.35,0.0117101,191.747,6.50771,,0.488154,0.818392,83.3346,83.5037,61.2979,0.667119,5.18673,2.61625,77.0736,39.7911,5.26381,1.82524,57.0,16.0,23.0
6.37139,9.66428,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,731.084,0.0117235,974.468,6.03551,,1.24745,0.400416,85.8011,237.582,40.666,0.576437,5.73151,3.20933,159.839,24.2564,5.47689,1.19858,66.0,16.0,16.0
8.32583,10.06317,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,462.029,0.0118379,302.833,9.49996,,0.854857,0.978607,152.184,140.773,44.9064,0.617832,5.68754,4.80754,118.85,33.4646,5.99237,1.85495,57.0,17.0,22.0
8.35593,10.03301,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,757.103,0.0119075,250.179,5.82281,,0.496312,0.654566,104.246,131.361,20.905,0.682976,5.92506,2.97426,69.862,40.3211,8.64819,0.613582,58.0,17.0,22.0
4.46948,10.92709,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,420.209,0.0119086,308.683,3.88097,,0.666755,0.495653,107.192,112.126,50.0413,0.228024,6.14938,3.5426,82.4105,54.4438,5.70517,1.19434,70.0,12.0,14.0
7.60825,11.07618,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,665.597,0.0119551,594.052,5.70727,,0.900241,0.45567,239.093,74.0981,28.2898,0.513928,5.5139,2.85021,50.5771,31.82,5.76323,0.816591,57.0,26.0,19.0
5.39737,9.54595,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,596.659,0.0119681,614.392,4.17359,,0.750124,0.350763,84.0508,82.999,58.0567,0.336934,5.9553,4.65459,60.7872,47.7377,7.04754,1.21144,64.0,20.0,16.0
9.17056,8.40929,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,316.918,0.0120576,82.9958,3.8578,,0.631119,0.700516,103.381,77.44,34.8266,0.326635,6.62353,8.31155,29.1531,23.4425,4.3186,0.519784,67.0,20.0,18.0
5.01691,10.23013,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,399.748,0.0120707,539.2,6.86457,,0.247826,0.361582,103.136,91.4768,94.5664,0.342058,6.2033,4.60346,61.8728,23.7572,4.10192,1.67574,67.0,19.0,12.0
7.6818,11.59361,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,417.608,0.0120751,763.912,3.70758,,0.465647,0.479625,80.828,137.29,61.8616,0.232198,6.00553,4.78034,73.2597,40.2699,4.69302,0.942864,57.0,25.0,19.0
11.38195,9.15115,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,304.968,0.0120843,340.004,4.44894,,0.138811,0.431175,66.5183,82.3733,38.3657,0.280601,6.02707,12.0126,91.3979,37.2099,3.92723,1.2044,56.0,22.0,24.0
9.95927,8.54112,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,432.497,0.0120885,574.98,5.59524,,0.243184,0.344289,129.861,199.815,30.6641,0.331464,5.87982,5.2951,15.68,53.2603,4.78386,0.899851,63.0,23.0,19.0
5.03485,10.2974,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,338.062,0.0121205,484.018,4.9043,,0.293806,0.402366,81.8405,64.2342,69.1514,0.354967,6.2052,4.50885,49.3059,25.9803,4.86957,1.65495,70.0,17.0,13.0
10.47259,10.61569,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,379.858,0.0121604,600.863,3.34302,,0.295825,0.726402,92.8275,98.9722,40.2478,0.217502,6.47094,7.23731,85.8734,35.5547,4.78085,1.27781,50.0,24.0,26.0
5.53089,8.99157,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,377.52,0.0122102,44.1528,4.50168,,0.162754,0.399117,104.746,20.1547,22.2939,0.511273,6.09314,7.95876,8.43654,20.3326,4.49764,0.659889,61.0,21.0,16.0
6.49756,8.52611,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,412.709,0.0122252,330.749,7.34549,,0.319807,0.814974,104.145,138.136,64.1678,0.325387,6.00997,4.24179,57.2115,51.0112,4.73106,1.14641,61.0,22.0,16.0
6.04067,9.68595,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,441.03,0.0122339,572.831,5.83409,,0.490393,0.397302,165.695,74.3971,25.6992,0.472163,6.21551,4.51494,13.5903,50.8942,5.58131,0.889757,53.0,20.0,19.0
6.37412,9.66715,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,637.624,0.0123675,1315.49,16.5385,,0.958444,0.971605,152.368,266.169,95.2528,1.01726,6.35555,1.04981,96.455,51.5929,6.94481,1.53725,67.0,15.0,15.0
7.56472,11.07918,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,699.867,0.0123798,513.35,4.28845,,1.04541,0.37039,185.811,122.304,54.8349,0.332201,6.01613,3.45343,49.3059,56.4494,6.13956,1.17046,58.0,22.0,19.0
8.32334,10.08554,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,491.799,0.0123832,341.085,6.18025,,0.4205,0.487016,115.296,100.703,34.4108,0.379326,6.11344,2.40207,75.5641,52.8017,5.82781,1.02923,60.0,16.0,21.0
6.53932,9.41917,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,435.404,0.0123858,58.0085,3.36596,,0.702051,0.665438,160.772,117.474,46.9293,0.315362,6.7797,5.21255,10.0517,25.4318,5.2676,0.741524,67.0,17.0,14.0
8.23832,10.00265,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,585.337,0.0124276,190.798,6.25065,,0.332882,0.717801,116.858,75.1168,24.6894,0.459164,6.22898,1.76268,72.2191,116.127,13.5288,0.759954,60.0,18.0,23.0
5.42297,10.62544,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,555.55,0.0124292,648.933,5.72631,,0.609082,0.501833,95.3774,101.597,46.1114,0.365117,6.32327,3.92026,39.457,34.3996,7.64512,0.564211,71.0,18.0,12.0
6.15161,9.09046,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,409.77,0.0124629,294.988,6.52207,,0.106802,0.58883,127.219,58.0554,32.7766,0.388061,5.19668,10.4272,77.059,31.444,4.80823,1.60955,59.0,20.0,15.0
5.03173,10.22284,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,550.562,0.0124722,356.136,3.00297,,0.450631,0.415064,99.2206,100.423,76.486,0.20548,5.52111,1.90944,89.7188,28.4677,4.37602,1.00156,68.0,20.0,14.0
