longitude,latitude,Area,Soil group,Land class,Soil type,pH,SOC,Nitrogen,Potassium,Phosphorus,Sulfur,Boron,Zinc,Sand,Silt,Clay
9.3046,10.2308,isda,isda,isda,isda,6.03454,9.61475,0.951104,156.182,14.6359,8.30364,0.0764853,2.17521,55.0,18.0,21.0
9.11731,11.2363,isda,isda,isda,isda,5.93648,3.69073,0.464272,9.87968,3.34208,7.12939,0.0765522,1.10777,65.0,20.0,18.0
5.98684,10.27041,isda,isda,isda,isda,6.30405,5.56303,0.452379,147.182,5.84449,6.58754,0.0765897,1.57128,66.0,20.0,14.0
4.81216,9.16833,isda,isda,isda,isda,5.9503,6.16679,0.61737,45.6601,4.51294,4.35444,0.0766361,1.22294,62.0,18.0,14.0
11.63027,9.01467,isda,isda,isda,isda,6.42374,9.84481,0.655261,129.005,10.2485,10.2764,0.0767622,1.53342,59.0,18.0,18.0
9.3809,8.92212,isda,isda,isda,isda,5.54477,6.81245,0.406892,93.566,5.12064,4.61847,0.0774551,1.13631,62.0,17.0,20.0
10.05062,9.42153,isda,isda,isda,isda,6.2263,12.0245,0.95957,211.102,14.3216,8.21538,0.0775209,1.8693,57.0,18.0,24.0
7.7274,9.52108,isda,isda,isda,isda,5.80102,11.4443,0.962876,104.28,4.18678,5.07072,0.0777641,1.55716,62.0,19.0,21.0
8.26774,9.9722,isda,isda,isda,isda,6.69703,8.40786,0.466982,62.3088,3.96017,5.46789,0.0778114,1.52736,58.0,17.0,23.0
8.11158,8.07453,isda,isda,isda,isda,5.94993,9.86189,0.770402,63.7577,4.24643,5.87722,0.0778796,1.27274,58.0,21.0,18.0
5.43893,10.009,isda,isda,isda,isda,5.87226,6.84564,0.442283,61.8728,2.82131,8.11091,0.0779243,0.623167,68.0,17.0,14.0
7.7321,9.51661,isda,isda,isda,isda,5.43777,7.00216,0.550935,52.699,5.47999,6.9147,0.0780013,1.33414,58.0,19.0,21.0
8.97222,9.59834,isda,isda,isda,isda,5.17807,17.9949,1.68754,124.617,4.65577,13.4246,0.0780726,1.91315,53.0,20.0,26.0
10.01854,9.37008,isda,isda,isda,isda,6.40692,6.60927,0.492814,163.893,13.458,5.85653,0.0781887,1.27675,62.0,17.0,19.0
7.10659,11.60222,isda,isda,isda,isda,5.96918,7.61022,0.46552,65.225,2.235,6.17594,0.0783863,0.969869,59.0,25.0,19.0
9.74603,10.18518,isda,isda,isda,isda,6.19827,4.81799,0.490699,147.299,28.9195,7.05968,0.0785923,1.72063,58.0,20.0,22.0
8.35909,9.01994,isda,isda,isda,isda,5.75495,7.05097,0.522497,62.4305,4.56409,4.95296,0.0786899,1.25746,63.0,17.0,23.0
9.31075,10.31053,isda,isda,isda,isda,6.08524,7.55924,0.521932,216.425,6.46917,9.21281,0.0786981,2.03048,51.0,23.0,20.0
7.77232,9.50214,isda,isda,isda,isda,5.39547,17.9221,2.09594,334.723,5.74873,7.98604,0.0787598,1.76335,56.0,18.0,21.0
4.43085,10.9583,isda,isda,isda,isda,6.13025,10.3518,0.68944,170.318,14.3996,5.81701,0.0788177,1.7496,68.0,13.0,14.0
9.04144,8.54874,isda,isda,isda,isda,5.43274,8.85995,0.720514,85.8063,5.24269,9.86728,0.0788758,0.837907,70.0,20.0,16.0
10.41616,10.67385,isda,isda,isda,isda,5.86888,11.7918,1.21547,136.768,5.24057,7.00108,0.0789426,1.96706,65.0,18.0,19.0
10.0175,9.36805,isda,isda,isda,isda,5.86925,7.64916,0.487561,170.142,13.1643,7.21004,0.0790739,1.55629,59.0,19.0,20.0
6.52926,9.40096,isda,isda,isda,isda,6.52867,8.48212,0.916639,125.657,11.7994,6.8689,0.0793106,1.48377,67.0,17.0,13.0
11.70112,9.01035,isda,isda,isda,isda,5.82896,6.88783,0.507049,119.269,12.5986,4.98745,0.0793897,1.3237,66.0,17.0,18.0
8.83052,9.23814,isda,isda,isda,isda,5.46442,11.8573,1.08508,118.486,4.15689,10.4698,0.0795486,1.00576,57.0,18.0,26.0
7.07235,11.55284,isda,isda,isda,isda,6.00942,6.47016,0.469699,95.3605,2.38295,6.84986,0.0795791,1.03848,54.0,26.0,21.0
9.01374,9.90065,isda,isda,isda,isda,5.54568,6.73295,0.591156,123.299,9.46066,9.91403,0.0796998,1.57264,53.0,21.0,23.0
6.35735,9.68189,isda,isda,isda,isda,5.97516,8.99101,0.767225,92.871,2.45461,6.04319,0.0797364,1.54977,68.0,17.0,16.0
9.19215,9.53741,isda,isda,isda,isda,5.64403,10.1734,1.00356,93.2297,4.0293,7.16885,0.0798112,1.58469,58.0,16.0,26.0
9.11432,11.23853,isda,isda,isda,isda,5.77891,4.98586,0.482458,40.5882,5.85737,6.54928,0.0799641,1.29102,67.0,17.0,17.0
6.16676,9.15243,isda,isda,isda,isda,6.02624,7.82626,0.763173,136.768,1.50294,11.2027,0.0799688,1.39423,59.0,23.0,16.0
7.12663,11.54659,isda,isda,isda,isda,6.30959,6.93328,0.647406,119.162,2.22551,7.14783,0.0800725,1.16461,56.0,24.0,18.0
5.45108,9.97341,isda,isda,isda,isda,6.19188,7.16564,0.540688,95.3605,2.62481,5.31437,0.0802169,1.65534,64.0,20.0,15.0
9.96114,8.57168,isda,isda,isda,isda,6.40336,6.07575,0.541015,91.3979,8.97638,6.25504,0.0804299,1.00235,62.0,23.0,18.0
4.50263,9.84444,isda,isda,isda,isda,6.54691,4.52702,0.325556,96.3621,11.8656,9.4703,0.0805598,1.34291,64.0,20.0,17.0
6.39101,9.62181,isda,isda,isda,isda,6.44583,11.3989,0.810128,292.024,5.67025,10.6088,0.0807355,1.71573,68.0,16.0,14.0
9.96152,8.53459,isda,isda,isda,isda,5.61149,7.49924,0.665459,91.3979,7.75995,5.6763,0.0808765,1.34218,59.0,24.0,18.0
8.99728,9.86235,isda,isda,isda,isda,6.77902,7.09486,0.732638,150.329,6.94171,5.14864,0.0809807,1.39937,53.0,23.0,23.0
6.08588,10.04686,isda,isda,isda,isda,6.16854,13.5382,1.17404,95.3605,3.90605,7.52436,0.0810933,2.6213,68.0,18.0,11.0
9.09544,8.41795,isda,isda,isda,isda,5.57591,12.3369,0.960007,121.251,5.93861,6.50909,0.0811582,1.48525,56.0,21.0,19.0
7.66272,9.96643,isda,isda,isda,isda,5.25152,9.18988,0.873907,16.5103,5.41762,12.4171,0.0813581,1.05983,59.0,19.0,22.0
9.04542,9.64473,isda,isda,isda,isda,5.93366,11.2717,0.835722,175.285,3.68581,11.7156,0.0815616,1.47227,57.0,18.0,23.0
7.08927,11.61446,isda,isda,isda,isda,6.42821,10.8733,0.680166,65.8617,3.24172,6.84483,0.0818023,2.05991,50.0,27.0,21.0
4.43839,10.91827,isda,isda,isda,isda,6.14893,5.3387,0.337729,139.981,5.49459,4.88243,0.0818873,0.898448,72.0,13.0,13.0
8.838,9.27283,isda,isda,isda,isda,4.90519,24.8041,1.60519,182.717,6.17305,28.2547,0.0819465,1.29863,54.0,18.0,27.0
6.97695,11.13357,isda,isda,isda,isda,6.15444,7.62255,0.770341,92.4345,1.15756,8.35116,0.0819563,0.809101,61.0,21.0,17.0
7.57907,11.07855,isda,isda,isda,isda,5.69805,7.21375,0.523269,122.07,1.49283,7.61048,0.0819805,1.06997,57.0,25.0,23.0
7.09108,11.53398,isda,isda,isda,isda,6.13316,7.65203,0.649233,97.6715,2.06908,7.00652,0.0820483,1.46712,51.0,25.0,21.0
8.58806,10.18794,isda,isda,isda,isda,5.57468,4.08217,0.31926,60.5784,1.86151,6.87282,0.0824288,1.12198,50.0,24.0,24.0
10.02114,9.92191,isda,isda,isda,isda,5.68266,7.7151,0.793095,124.683,8.24317,5.78463,0.0826853,1.60199,61.0,18.0,22.0
8.20009,11.02783,isda,isda,isda,isda,6.23812,9.71792,0.674322,81.6501,4.24544,7.69182,0.0828671,1.79959,58.0,23.0,19.0
6.98239,11.07422,isda,isda,isda,isda,6.07183,7.52472,0.637708,96.455,1.53531,9.48835,0.0830047,0.876531,59.0,23.0,17.0
9.69745,10.20585,isda,isda,isda,isda,5.4772,4.18427,0.298238,88.3913,10.5075,6.78116,0.0830275,1.12657,64.0,17.0,18.0
11.63095,9.0135,isda,isda,isda,isda,6.22445,9.00423,0.460398,130.095,8.60362,10.3468,0.0834851,1.50227,60.0,17.0,19.0
8.37148,8.99603,isda,isda,isda,isda,5.80125,11.6419,0.736047,136.768,8.47065,9.65486,0.0837589,1.68957,65.0,15.0,20.0
11.04005,8.98406,isda,isda,isda,isda,6.29157,5.45776,0.555099,127.834,3.57097,9.0214,0.0837787,1.14079,57.0,24.0,21.0
8.72679,8.34094,isda,isda,isda,isda,5.67212,13.7331,1.03792,128.772,3.30667,10.1996,0.0840708,1.32153,58.0,21.0,18.0
11.67176,9.02385,isda,isda,isda,isda,6.15462,5.79575,0.438234,127.324,14.6961,6.44381,0.0841541,1.37816,68.0,17.0,16.0
9.15183,8.34133,isda,isda,isda,isda,6.116,5.5421,0.651665,43.8928,5.25363,7.15283,0.0844744,1.42703,68.0,22.0,16.0
6.33839,9.6929,isda,isda,isda,isda,5.78229,14.2315,1.24699,154.03,3.01011,11.4013,0.0844902,1.57339,63.0,15.0,16.0
5.42359,10.63594,isda,isda,isda,isda,6.01896,5.06781,0.535111,176.7,8.7567,8.28405,0.0845329,1.39182,61.0,19.0,15.0
8.57743,10.79736,isda,isda,isda,isda,5.90527,14.4411,0.793265,59.1005,10.4508,10.2985,0.0845485,1.15129,60.0,20.0,21.0
11.71304,9.08964,isda,isda,isda,isda,6.83372,12.2608,0.813946,175.285,16.2778,8.20523,0.0847158,1.63759,60.0,18.0,21.0
5.40151,10.62165,isda,isda,isda,isda,6.38518,7.83159,0.502484,119.537,5.01374,7.42215,0.0847181,1.30894,69.0,18.0,14.0
6.50864,8.52731,isda,isda,isda,isda,6.50222,13.8717,0.630409,79.8673,4.59174,6.4817,0.0852868,1.1053,58.0,20.0,19.0
5.56543,8.99196,isda,isda,isda,isda,5.21897,19.9362,0.964495,154.058,3.0427,11.1821,0.0854178,1.86953,60.0,22.0,14.0
5.43967,10.03324,isda,isda,isda,isda,5.42705,8.58119,0.538104,76.6617,6.41556,4.74985,0.0855114,1.16961,60.0,21.0,18.0
8.98403,9.9231,isda,isda,isda,isda,5.17999,11.8897,1.3053,211.411,20.6396,9.74475,0.0857133,1.77443,53.0,20.0,25.0
7.77096,10.07448,isda,isda,isda,isda,6.6403,6.18866,0.50678,256.083,5.06733,5.2814,0.0858138,1.2689,58.0,18.0,21.0
11.71468,9.09202,isda,isda,isda,isda,6.143,18.2888,1.45154,175.285,10.5672,14.5774,0.0858178,1.87229,61.0,20.0,21.0
8.793,9.31224,isda,isda,isda,isda,5.53444,11.3433,1.11035,29.4346,3.91965,12.6213,0.0859048,1.25617,54.0,20.0,27.0
9.53956,9.8423,isda,isda,isda,isda,6.26141,5.8054,0.409769,72.3264,6.68701,5.88143,0.0862239,1.26526,66.0,17.0,20.0
9.11704,8.39253,isda,isda,isda,isda,5.96833,7.21916,0.807046,126.972,7.16295,6.35176,0.0865156,0.652795,66.0,19.0,17.0
8.86439,9.24889,isda,isda,isda,isda,5.42469,16.3693,1.70421,134.763,2.48009,10.6814,0.0866634,0.810533,54.0,20.0,28.0
8.30387,11.15558,isda,isda,isda,isda,6.00984,5.71262,0.577074,112.742,14.164,7.30831,0.0871937,1.48574,57.0,26.0,21.0
9.28404,10.23439,isda,isda,isda,isda,5.96812,5.38798,0.462832,87.6829,7.59102,6.97996,0.0871975,1.33862,54.0,20.0,22.0
8.9797,9.60756,isda,isda,isda,isda,5.38815,12.1383,1.0604,192.426,4.04231,12.2082,0.0873439,2.10585,57.0,20.0,26.0
7.63311,8.78536,isda,isda,isda,isda,6.0419,5.49308,0.782629,34.5524,10.1568,7.46085,0.0874343,0.948389,62.0,18.0,17.0
10.00879,9.36882,isda,isda,isda,isda,6.10431,9.32343,0.723311,167.239,14.8053,5.49729,0.0874947,1.60589,58.0,20.0,21.0
8.46167,8.41241,isda,isda,isda,isda,5.59764,10.6277,0.957458,130.253,2.35778,16.4963,0.0876745,0.776235,69.0,16.0,11.0
7.69667,9.50281,isda,isda,isda,isda,6.09811,12.2296,0.863389,174.989,3.14333,10.033,0.0877495,1.24099,60.0,16.0,21.0
8.52885,8.46487,isda,isda,isda,isda,5.18591,21.0921,1.19805,90.3041,5.67183,11.103,0.0878952,1.14869,65.0,19.0,14.0
11.49622,9.37101,isda,isda,isda,isda,6.55706,8.23239,0.730363,72.3505,6.89348,8.17358,0.0879176,2.3061,43.0,23.0,36.0
4.8368,9.19215,isda,isda,isda,isda,6.27973,5.8892,0.643168,43.8928,9.68261,6.93873,0.0881993,1.09309,67.0,20.0,13.0
9.18433,9.55856,isda,isda,isda,isda,6.92197,11.3107,0.860726,147.161,20.7898,9.41663,0.0882928,1.79997,61.0,16.0,19.0
4.4303,10.91669,isda,isda,isda,isda,6.09229,10.328,1.01125,175.675,8.6542,7.39656,0.0883257,1.37148,73.0,13.0,14.0
6.54079,9.41056,isda,isda,isda,isda,6.59055,9.26045,0.676067,133.151,13.9071,8.85337,0.0884181,1.31604,67.0,16.0,15.0
4.77736,9.18393,isda,isda,isda,isda,5.74853,20.8318,1.69613,226.614,16.8566,8.27708,0.0884328,1.59487,52.0,20.0,20.0
11.04514,8.94585,isda,isda,isda,isda,6.43751,10.2135,0.702444,156.335,3.34361,6.4452,0.0886268,1.90963,60.0,25.0,20.0
6.54596,9.37192,isda,isda,isda,isda,6.69646,9.91792,1.02812,100.782,8.72486,7.66584,0.0886468,0.737179,65.0,17.0,13.0
9.04883,9.86599,isda,isda,isda,isda,5.99738,10.5334,0.900122,144.222,4.42795,10.5656,0.0889015,2.22037,53.0,20.0,27.0
8.55159,9.39095,isda,isda,isda,isda,5.72253,9.8795,0.491431,81.7704,6.70971,9.52262,0.0889698,0.993851,57.0,19.0,21.0
11.69433,9.00731,isda,isda,isda,isda,5.95701,8.84982,0.628435,133.366,13.0675,10.914,0.0890272,1.94243,66.0,16.0,15.0
8.11406,8.06216,isda,isda,isda,isda,6.13966,18.9182,1.23006,122.223,4.8934,7.61494,0.0890665,1.3918,59.0,20.0,19.0
11.38138,9.09232,isda,isda,isda,isda,6.2992,8.31236,0.579266,97.9298,6.16276,6.41584,0.0890718,1.44031,58.0,21.0,18.0
8.1882,8.06933,isda,isda,isda,isda,5.4359,8.62552,0.584356,77.6336,4.8749,8.05122,0.0890748,0.897783,60.0,20.0,16.0
8.57086,9.38252,isda,isda,isda,isda,6.21564,16.3166,1.55855,118.85,8.25801,6.87468,0.0891257,2.11283,58.0,20.0,26.0
4.48474,10.98119,isda,isda,isda,isda,5.95713,18.216,1.93286,192.306,11.5028,8.29226,0.0892196,2.04432,68.0,18.0,16.0
7.77212,9.5029,isda,isda,isda,isda,5.65036,17.2549,1.76073,188.528,10.2944,8.46486,0.0899893,1.0714,55.0,18.0,20.0
8.43277,9.00276,isda,isda,isda,isda,5.52932,11.3579,1.10305,90.3041,3.90217,7.23019,0.0900761,1.7389,53.0,18.0,21.0
9.74,10.18679,isda,isda,isda,isda,5.55166,4.64714,0.43445,147.299,8.51904,4.53782,0.0901299,1.49304,63.0,17.0,19.0
6.1541,9.14787,isda,isda,isda,isda,5.75809,6.77907,0.827278,71.1923,3.17389,8.82138,0.0901315,1.16278,55.0,23.0,23.0
8.8003,9.25463,isda,isda,isda,isda,5.46162,14.5036,1.28406,150.653,2.9429,19.4679,0.0902217,2.26394,52.0,22.0,29.0
4.45236,11.00222,isda,isda,isda,isda,6.18604,14.0114,0.785069,121.124,12.0908,5.90914,0.0902957,2.19994,73.0,13.0,12.0
9.21463,9.57084,isda,isda,isda,isda,6.23763,13.5072,1.42275,120.167,5.65,11.2539,0.0904907,1.34156,57.0,17.0,23.0
10.01399,9.93026,isda,isda,isda,isda,6.62401,8.15166,1.06845,173.135,10.7446,5.28065,0.0906442,1.34144,69.0,17.0,18.0
7.11936,11.61313,isda,isda,isda,isda,6.07397,11.5162,0.662227,79.8673,3.34635,6.42958,0.0907743,1.51015,56.0,27.0,20.0
7.96123,11.50099,isda,isda,isda,isda,6.30037,5.41949,0.439803,90.4942,3.56367,6.74045,0.0907858,1.34281,67.0,20.0,15.0
10.04702,9.38566,isda,isda,isda,isda,6.93497,6.59371,0.595606,160.609,7.44342,10.4548,0.0908486,1.23579,60.0,17.0,20.0
9.00974,9.90588,isda,isda,isda,isda,5.72725,8.24722,0.839869,183.796,4.28593,11.3102,0.0910696,0.831874,52.0,20.0,26.0
11.38509,9.15128,isda,isda,isda,isda,6.15111,5.12499,0.429911,91.471,7.89066,5.45344,0.0911519,0.963312,55.0,21.0,22.0
6.94982,11.09797,isda,isda,isda,isda,5.96638,12.9032,1.02631,85.8143,1.8278,14.2757,0.0912499,0.919437,58.0,21.0,19.0
8.63875,9.6487,isda,isda,isda,isda,5.6577,13.0149,1.01469,118.669,6.00923,13.1423,0.0915701,1.36242,48.0,22.0,27.0
9.94937,8.58035,isda,isda,isda,isda,6.00824,7.90314,0.593521,92.5487,13.8797,5.0399,0.0916455,1.14932,52.0,22.0,18.0
10.02913,9.96252,isda,isda,isda,isda,6.18727,6.88039,0.570348,109.963,4.68425,5.48984,0.0918526,1.37556,69.0,15.0,18.0
9.06565,8.51786,isda,isda,isda,isda,5.68135,10.0763,0.823495,109.034,2.88124,12.5886,0.0918716,0.947122,56.0,20.0,18.0
4.51755,9.84041,isda,isda,isda,isda,5.8157,7.82708,0.812154,173.847,15.039,12.7377,0.0920467,1.18446,62.0,20.0,19.0
9.12137,11.22145,isda,isda,isda,isda,6.25643,7.93717,0.862695,10.8072,4.77874,6.00399,0.0921001,0.955666,63.0,19.0,20.0
8.37845,10.09251,isda,isda,isda,isda,6.17679,16.3323,1.43376,358.2,5.89118,8.08858,0.0923727,1.971,56.0,19.0,21.0
8.96455,9.92256,isda,isda,isda,isda,5.3156,11.3631,1.04648,129.707,5.33659,18.1026,0.0923839,1.42675,54.0,18.0,23.0
9.04664,8.54986,isda,isda,isda,isda,5.45565,9.14825,0.804669,93.5608,2.82002,8.19079,0.0924947,1.09524,64.0,21.0,18.0
11.51747,9.37283,isda,isda,isda,isda,5.82107,14.0555,1.46584,189.349,3.37101,20.7226,0.0931128,2.30174,42.0,22.0,32.0
7.66989,9.92139,isda,isda,isda,isda,5.19708,12.1155,1.38852,42.767,3.51782,8.86804,0.0932032,0.748084,56.0,19.0,23.0
9.29002,10.28072,isda,isda,isda,isda,5.95287,14.239,1.18544,145.252,16.7426,11.4789,0.0932708,1.79849,54.0,21.0,23.0
8.3988,9.03185,isda,isda,isda,isda,5.75769,6.36169,0.619255,115.402,4.87254,6.33921,0.0933201,1.44433,59.0,19.0,21.0
9.16675,9.50229,isda,isda,isda,isda,5.24154,7.1585,1.16008,138.664,2.5705,13.0572,0.0937665,0.733844,62.0,17.0,22.0
9.70807,10.16594,isda,isda,isda,isda,6.2044,10.3946,0.846288,172.723,4.33054,7.63996,0.0938478,1.9697,58.0,21.0,22.0
7.31349,10.52163,isda,isda,isda,isda,6.2099,6.24581,0.622202,69.9931,3.36366,10.6725,0.0938659,1.23852,59.0,19.0,22.0
7.83856,10.09485,isda,isda,isda,isda,6.15797,12.2047,1.63573,216.102,14.3374,8.94097,0.0939568,1.18322,64.0,16.0,19.0
8.31295,10.01067,isda,isda,isda,isda,5.77531,7.62241,0.520743,80.3245,3.61327,8.20404,0.0940921,1.6732,59.0,16.0,22.0
8.79476,9.30775,isda,isda,isda,isda,5.51123,18.6732,1.79874,107.09,2.60606,8.3427,0.0941316,1.1137,49.0,20.0,28.0
10.41184,10.68325,isda,isda,isda,isda,5.87434,8.1549,0.872221,129.005,7.17914,7.30838,0.0942973,1.39168,65.0,19.0,17.0
8.35893,10.02919,isda,isda,isda,isda,5.8428,11.5909,1.07732,94.6986,4.32694,7.63535,0.0943725,1.91739,57.0,17.0,23.0
6.50214,8.53283,isda,isda,isda,isda,5.13351,13.2447,1.22962,141.642,3.72559,15.7965,0.0945505,1.56725,61.0,21.0,19.0
8.57456,9.38313,isda,isda,isda,isda,6.19154,8.81333,0.825282,96.9279,5.48772,10.0971,0.0946126,2.3685,56.0,20.0,23.0
4.51957,9.86628,isda,isda,isda,isda,6.4667,5.73006,0.494385,171.024,10.0699,9.6131,0.0946493,1.45826,68.0,18.0,14.0
5.45221,9.97688,isda,isda,isda,isda,6.10831,10.1255,0.893298,83.0882,4.44097,8.64101,0.0946909,1.31914,63.0,19.0,13.0
6.36201,9.70728,isda,isda,isda,isda,6.06034,16.5501,1.26846,125.415,3.44775,9.0973,0.0948313,1.89044,66.0,14.0,16.0
11.38578,9.09218,isda,isda,isda,isda,6.00993,5.15682,0.535881,75.1059,6.67246,4.48478,0.0948356,1.02085,62.0,19.0,15.0
9.25755,10.24855,isda,isda,isda,isda,5.49588,12.6081,1.14708,175.675,9.70482,9.49201,0.0953753,2.02521,58.0,20.0,22.0
8.32061,11.16593,isda,isda,isda,isda,6.30514,13.8026,0.908492,82.4961,3.7896,8.36182,0.0955456,2.51634,52.0,24.0,22.0
10.04393,9.92855,isda,isda,isda,isda,6.01087,6.00888,0.521457,122.298,9.00032,6.78507,0.0957015,1.36396,68.0,17.0,18.0
8.38105,10.09426,isda,isda,isda,isda,6.15309,10.4525,0.986044,160.56,2.40968,11.0494,0.0958631,1.51974,58.0,21.0,21.0
10.01102,9.37129,isda,isda,isda,isda,6.44095,5.39755,0.472136,96.8801,17.1199,6.44065,0.0959459,1.39915,57.0,20.0,22.0
6.56089,9.36544,isda,isda,isda,isda,6.04177,8.54072,1.07775,190.538,8.57226,8.54506,0.0961916,1.20652,65.0,18.0,14.0
9.41996,8.94427,isda,isda,isda,isda,5.93062,4.93825,0.418748,94.6167,6.11021,6.7096,0.0962181,1.18477,66.0,17.0,19.0
6.5757,9.41371,isda,isda,isda,isda,6.33206,8.47247,0.809648,10.8104,5.8491,10.8863,0.0964328,0.735818,69.0,16.0,14.0
6.1692,9.15012,isda,isda,isda,isda,5.60979,6.77808,0.941448,140.375,3.66573,14.8875,0.0964479,1.11569,59.0,22.0,18.0
9.22202,10.31248,isda,isda,isda,isda,5.64004,10.9444,0.670494,144.586,9.29898,8.77601,0.0964733,2.11965,60.0,18.0,22.0
9.1863,9.55953,isda,isda,isda,isda,5.96906,10.8348,1.41977,171.572,5.01476,14.0872,0.0966826,2.04768,59.0,15.0,21.0
5.45269,9.9805,isda,isda,isda,isda,6.00555,11.0956,0.584494,70.0101,1.79375,9.49051,0.0966972,1.50604,64.0,20.0,13.0
11.63191,9.0146,isda,isda,isda,isda,6.42149,18.1816,1.62164,173.135,6.46404,12.5834,0.0967132,1.23549,62.0,16.0,19.0
9.73861,10.18748,isda,isda,isda,isda,5.55668,8.82565,0.721401,150.658,10.3805,6.49083,0.0967882,1.61861,62.0,17.0,18.0
8.6532,10.76879,isda,isda,isda,isda,6.03415,6.24354,0.639918,35.7471,8.10677,6.09712,0.0968472,1.30987,47.0,26.0,25.0
8.83097,9.22931,isda,isda,isda,isda,5.79252,23.7697,0.99331,297.495,3.17765,13.7259,0.0968863,1.08853,51.0,20.0,27.0
5.95317,10.3219,isda,isda,isda,isda,6.43873,5.1498,0.420292,117.314,9.34924,5.17317,0.0971645,1.35834,72.0,18.0,13.0
8.285,11.14082,isda,isda,isda,isda,5.92444,11.663,0.72168,117.266,6.66697,5.71065,0.0974123,2.07021,58.0,25.0,21.0
8.83596,9.26405,isda,isda,isda,isda,4.91811,23.4176,1.7635,88.2324,1.83346,14.9114,0.0974673,0.799475,49.0,22.0,31.0
9.04056,9.66234,isda,isda,isda,isda,6.2828,10.4536,0.77727,120.908,13.5294,5.1111,0.0976654,1.51668,58.0,19.0,24.0
5.47206,9.95726,isda,isda,isda,isda,6.13228,9.25014,0.792626,64.3735,15.3812,5.76212,0.0977035,1.60811,65.0,21.0,15.0
11.52491,9.40305,isda,isda,isda,isda,6.86759,5.00662,0.46853,181.59,2.13044,13.2235,0.0977634,1.37345,50.0,23.0,31.0
8.26429,9.97443,isda,isda,isda,isda,5.87843,10.7359,1.05567,75.5032,1.8318,11.1977,0.0977817,1.60577,56.0,17.0,23.0
8.57413,10.83585,isda,isda,isda,isda,5.80807,11.7679,0.817953,194.803,10.8605,7.59821,0.0980204,1.88078,52.0,22.0,23.0
8.60483,10.15006,isda,isda,isda,isda,6.64653,8.47258,1.05127,129.933,4.53888,9.61609,0.0980532,1.66695,46.0,25.0,24.0
5.08817,10.29438,isda,isda,isda,isda,6.4475,10.9895,0.765507,63.7577,7.05911,7.4491,0.0981108,1.2698,70.0,18.0,12.0
8.81604,9.29568,isda,isda,isda,isda,5.70551,20.906,1.91628,177.228,4.63227,18.3746,0.0981126,1.60541,53.0,20.0,28.0
9.9658,9.92477,isda,isda,isda,isda,6.394,5.87301,0.412274,171.024,23.2327,6.61408,0.0981846,1.63838,65.0,19.0,19.0
6.17072,9.14696,isda,isda,isda,isda,5.42673,18.6248,1.23159,176.945,4.62957,20.8153,0.0982721,2.11336,60.0,22.0,19.0
7.76441,10.07107,isda,isda,isda,isda,4.8786,17.0244,1.58795,178.377,3.3804,11.269,0.0982751,1.64206,55.0,20.0,22.0
9.03366,9.60301,isda,isda,isda,isda,6.35742,6.09823,0.728941,256.528,3.3266,10.8122,0.0991059,1.71819,58.0,16.0,23.0
5.99333,10.31328,isda,isda,isda,isda,6.5753,10.4723,0.756072,96.1636,8.86666,5.93231,0.0992563,1.42718,61.0,19.0,15.0
11.62949,9.0204,isda,isda,isda,isda,5.33901,16.7188,1.0868,111.872,15.2966,13.4176,0.0993252,1.55434,61.0,19.0,21.0
4.85608,9.1371,isda,isda,isda,isda,6.63235,12.6898,1.04047,12.5502,10.3893,7.84434,0.0994711,0.950605,59.0,20.0,16.0
8.62126,10.15514,isda,isda,isda,isda,6.48046,9.03756,0.732621,131.029,4.75327,6.77868,0.0998829,1.08587,53.0,21.0,22.0
4.80345,9.14229,isda,isda,isda,isda,6.28093,3.76903,0.255204,5.91107,2.09188,7.03823,0.00161074,0.484179,55.0,24.0,25.0
10.43978,10.6944,isda,isda,isda,isda,6.27309,2.54905,0.231626,30.8816,3.95458,4.24864,0.00177236,0.884505,63.0,17.0,19.0
4.8078,9.13648,isda,isda,isda,isda,6.04686,3.96083,0.289555,41.4566,4.68266,4.87913,0.00183808,0.971768,51.0,24.0,24.0
5.57081,8.99152,isda,isda,isda,isda,5.88482,3.09794,0.189624,39.457,5.31548,3.37774,0.00223573,1.06622,65.0,22.0,16.0
11.02323,8.92846,isda,isda,isda,isda,6.82062,4.25965,0.241535,47.9644,6.30922,4.24657,0.00231781,1.02474,56.0,24.0,20.0
5.41289,10.66321,isda,isda,isda,isda,5.39802,3.57053,0.263772,47.8625,2.7889,7.34668,0.00254472,0.606913,68.0,16.0,16.0
6.07581,9.50751,isda,isda,isda,isda,6.39353,3.84407,0.226385,47.556,2.22853,7.02467,0.00258171,0.906956,71.0,19.0,14.0
5.56774,8.99031,isda,isda,isda,isda,6.18761,2.97467,0.187713,55.386,4.5553,4.16826,0.00259817,0.883447,59.0,22.0,14.0
6.14939,9.07776,isda,isda,isda,isda,6.20974,4.6036,0.288332,47.3823,4.74249,3.82553,0.00264262,1.14136,61.0,21.0,17.0
6.50189,8.5174,isda,isda,isda,isda,5.90435,4.7409,0.184791,54.2552,1.91004,4.98582,0.00266971,1.26904,60.0,22.0,17.0
8.51771,8.40867,isda,isda,isda,isda,5.41274,2.65464,0.168727,46.8299,2.81369,6.13111,0.00271673,0.950025,74.0,15.0,13.0
6.57964,9.40833,isda,isda,isda,isda,6.03474,2.75645,0.211589,30.8796,3.63367,3.09895,0.00273982,0.945312,70.0,15.0,15.0
