Area,Average_Elevation,Average_Temperature,Boron,Clay,Land class,Mean_Precipitation,Nitrogen,Phosphorus,Potassium,SOC,Sand,Silt,Soil group,Soil type,Sulfur,Zinc,latitude,longitude,pH
Bauchi,721,24.88936768,0.104645,20,isda,26.83751844,0.102215,13.0964,0.440930769,1.10026,51,20,isda,isda,11.6059,1.58068,10.23755,9.28069,5.43401
Bauchi,726,24.88936768,0.205146,20,isda,26.83751844,0.135496,15.9807,0.754546154,1.37503,58,20,isda,isda,8.7934,1.87837,10.24841,9.2859,6.2234
Bauchi,493,27.07485352,0.0152692,20,isda,12.77913339,0.0421097,3.90876,0.031231282,0.422483,61,20,isda,isda,6.78428,0.83738,11.27324,9.1053,6.10675
Bauchi,499,27.07485352,0.0512114,20,isda,12.77913339,0.0686203,4.17834,0.027796923,0.790769,57,20,isda,isda,8.36869,0.872006,11.27154,9.10822,6.00066
Bauchi,545,26.79213867,0.0659435,20,isda,20.10066994,0.0985501,12.4603,0.732215385,1.16097,54,20,isda,isda,7.3696,1.89951,9.91261,10.00089,5.92921
Bauchi,518,26.23922119,0.130419,21,isda,16.78643748,0.0323986,5.18621,0.097559487,0.30505,60,20,isda,isda,6.82756,0.972254,11.23603,9.11531,7.41341
Bauchi,814,24.45586548,0.0624523,21,isda,45.91812938,0.0668636,15.154,0.511102564,0.954531,54,20,isda,isda,12.2743,1.16041,10.30845,9.2297,5.69709
Bauchi,576,25.21032104,0.0719175,21,isda,28.24034356,0.0419572,5.11552,0.376641026,0.589758,61,20,isda,isda,5.42044,1.6907,10.19526,9.71467,6.21416
Bauchi,338,27.86037598,0.140728,22,isda,11.32951677,0.0492417,2.86437,0.12994,0.773731,62,20,isda,isda,7.1845,1.38721,10.62403,10.44879,5.90709
Bauchi,502,27.07485352,0.0190231,22,isda,12.77913339,0.0316967,5.82264,0.030953077,0.380969,58,20,isda,isda,5.88588,0.977405,11.26639,9.16718,6.19413
Bauchi,592,25.21032104,0.0292124,22,isda,28.24034356,0.0462514,6.97222,0.308597436,0.493614,57,20,isda,isda,4.53308,1.5011,10.1846,9.69706,5.51202
Bauchi,526,25.99489746,0.0415761,22,isda,23.19471352,0.037642,10.885,0.241094103,0.409797,59,20,isda,isda,4.0028,0.936494,9.92681,9.96934,5.77253
Bauchi,577,25.21032104,0.0683418,22,isda,28.24034356,0.0556136,5.77012,0.345533333,0.800904,59,20,isda,isda,9.15844,1.63319,10.19587,9.71837,5.56604
Bauchi,611,25.21032104,0.0785923,22,isda,28.24034356,0.0490699,28.9195,0.377689744,0.481799,58,20,isda,isda,7.05968,1.72063,10.18518,9.74603,6.19827
Bauchi,725,24.88936768,0.0871975,22,isda,26.83751844,0.0462832,7.59102,0.224827949,0.538798,54,20,isda,isda,6.97996,1.33862,10.23439,9.28404,5.96812
Bauchi,737,24.88936768,0.0953753,22,isda,26.83751844,0.114708,9.70482,0.450448718,1.26081,58,20,isda,isda,9.49201,2.02521,10.24855,9.25755,5.49588
Bauchi,735,24.88936768,0.165604,23,isda,26.83751844,0.0670423,6.09948,0.392574359,0.688655,50,20,isda,isda,7.98086,1.33761,10.24641,9.25982,6.45473
Bauchi,824,24.45586548,0.0282146,23,isda,45.91812938,0.100471,5.8049,0.31775641,1.4355,60,20,isda,isda,9.63278,1.75563,10.30817,9.22197,5.31773
Bauchi,567,25.21032104,0.0721364,23,isda,28.24034356,0.062612,9.87418,0.312228205,0.74416,54,20,isda,isda,5.06142,1.56676,10.17608,9.70921,6.03941
Bauchi,786,26.03566895,0.183834,24,isda,17.08718389,0.118671,16.7836,0.404671795,1.64026,57,20,isda,isda,6.08442,1.9039,10.26738,9.25097,5.92611
Bauchi,785,26.03566895,0.041492,25,isda,17.08718389,0.0835233,11.6626,0.372441026,0.868268,52,20,isda,isda,21.3365,1.60166,10.26965,9.25376,5.77556
Bauchi,741,26.03566895,0.112702,25,isda,17.08718389,0.118816,9.98196,0.445761538,1.37148,49,20,isda,isda,9.26115,1.72673,10.26647,9.25803,6.16532
Bauchi,549,26.79213867,0.145627,25,isda,20.10066994,0.0663195,6.45043,0.30535641,0.499836,51,20,isda,isda,6.81674,1.71432,9.90771,10.00603,5.94084
Bauchi,497,27.07485352,0.101185,17,isda,12.77913339,0.0483205,3.56795,0.033236923,0.525517,66,21,isda,isda,11.0238,1.04326,11.26696,9.18811,6.17658
Bauchi,668,26.03566895,0.0241768,17,isda,17.08718389,0.0709041,2.31623,0.469889744,0.996851,56,21,isda,isda,6.60287,1.49128,10.31188,9.30774,5.96303
Bauchi,497,27.07485352,0.0196436,19,isda,12.77913339,0.0260238,2.81334,0.028623333,0.221519,59,21,isda,isda,7.53988,0.578916,11.27679,9.12501,6.4135
Bauchi,524,25.99489746,0.0475504,20,isda,23.19471352,0.0412947,8.16779,0.303853846,0.537178,61,21,isda,isda,7.32293,1.50003,9.92794,9.97098,6.63433
Bauchi,499,27.07485352,0.0593232,20,isda,12.77913339,0.0536841,10.0883,0.111695128,0.396386,60,21,isda,isda,4.70495,1.2278,11.28009,9.1403,6.55597
Bauchi,499,27.07485352,0.029009,21,isda,12.77913339,0.0359218,5.66855,0.036832564,0.406942,59,21,isda,isda,7.21808,1.02345,11.26222,9.18314,6.01741
Bauchi,719,24.88936768,0.119931,21,isda,26.83751844,0.0571226,8.5474,0.419710256,0.739722,53,21,isda,isda,7.19956,1.67654,10.23634,9.28222,6.26056
Bauchi,731,24.88936768,0.163665,21,isda,26.83751844,0.0983314,3.79417,0.406384615,0.834559,58,21,isda,isda,13.6852,1.13356,10.24323,9.28428,5.82739
Bauchi,565,25.21032104,0.0219604,21,isda,28.24034356,0.0400795,6.89191,0.242606923,0.454728,58,21,isda,isda,6.10458,1.21498,10.16613,9.70561,5.924
Bauchi,564,25.21032104,0.0337161,21,isda,28.24034356,0.0193122,4.98749,0.262428205,0.286773,56,21,isda,isda,8.23979,1.03037,10.16358,9.70749,5.91974
Bauchi,675,26.03566895,0.0589337,21,isda,17.08718389,0.0814279,8.48059,0.291415385,0.913063,57,21,isda,isda,9.99568,1.41779,10.2844,9.295,5.50359
Bauchi,513,26.23922119,0.0614172,21,isda,16.78643748,0.0589684,2.9423,0.568271795,0.635892,61,21,isda,isda,8.94091,1.66245,11.23792,9.11963,6.30618
Bauchi,568,25.21032104,0.159,22,isda,28.24034356,0.07054,14.1132,0.305610256,0.76977,51,21,isda,isda,8.05925,1.49692,10.16906,9.70933,6.31211
Bauchi,737,26.03566895,0.131682,22,isda,17.08718389,0.0803057,7.93276,0.349502564,0.877937,56,21,isda,isda,7.03667,1.3841,10.25035,9.259,5.86236
Bauchi,674,26.03566895,0.0548554,22,isda,17.08718389,0.0793,5.64439,0.401910256,1.15569,52,21,isda,isda,10.8359,1.45041,10.31047,9.3039,5.57973
Bauchi,738,24.88936768,0.0564472,22,isda,26.83751844,0.210594,15.7969,0.427151282,2.12672,53,21,isda,isda,13.2827,1.53047,10.24356,9.2564,5.26604
Bauchi,607,25.92846069,0.0569617,22,isda,25.57283081,0.0652528,8.9329,0.376484615,0.674824,55,21,isda,isda,5.63182,1.30814,10.16067,9.75939,5.73433
Bauchi,770,24.45586548,0.0623697,22,isda,45.91812938,0.0774578,14.4287,0.444289744,1.2471,56,21,isda,isda,8.73181,1.98698,10.2655,9.25001,6.40251
Bauchi,567,25.21032104,0.0938478,22,isda,28.24034356,0.0846288,4.33054,0.442879487,1.03946,58,21,isda,isda,7.63996,1.9697,10.16594,9.70807,6.2044
Bauchi,606,25.92846069,0.134206,23,isda,25.57283081,0.0688001,11.2252,0.314033333,0.736169,54,21,isda,isda,4.01862,1.11589,10.15892,9.75579,6.04064
Bauchi,753,26.03566895,0.160178,23,isda,17.08718389,0.0728761,10.7827,0.342097436,0.766024,58,21,isda,isda,5.46557,1.26825,10.26253,9.25485,6.32817
Bauchi,563,25.21032104,0.0457341,23,isda,28.24034356,0.034681,17.6178,0.298202564,0.428893,56,21,isda,isda,5.36458,0.935093,10.1605,9.70527,6.03646
Bauchi,591,25.21032104,0.0537514,23,isda,28.24034356,0.0452795,7.12902,0.377689744,0.52255,56,21,isda,isda,5.37263,1.31511,10.18171,9.69332,5.81587
Bauchi,565,25.21032104,0.0622018,23,isda,28.24034356,0.0638677,7.25141,0.399533333,0.968218,52,21,isda,isda,6.31915,2.00028,10.15923,9.70201,5.80944
Bauchi,676,26.03566895,0.0932708,23,isda,17.08718389,0.118544,16.7426,0.372441026,1.4239,54,21,isda,isda,11.4789,1.79849,10.28072,9.29002,5.95287
Bauchi,564,25.21032104,0.0658556,24,isda,28.24034356,0.042394,8.85433,0.258397436,0.501274,56,21,isda,isda,5.90901,1.43444,10.15749,9.70886,6.14768
Bauchi,724,26.03566895,0.26895,25,isda,17.08718389,0.0810418,6.44866,0.413269231,0.677048,47,21,isda,isda,6.99107,1.7415,10.29301,9.25761,6.38538
Bauchi,745,26.03566895,0.224848,25,isda,17.08718389,0.164396,14.2512,0.423728205,1.7588,51,21,isda,isda,9.18678,1.79162,10.29616,9.25513,6.1146
Bauchi,754,26.03566895,0.233268,26,isda,17.08718389,0.134412,45.541,0.595046154,2.28905,51,21,isda,isda,7.4975,1.8634,10.29135,9.25239,6.63377
Bauchi,665,26.03566895,0.149564,21,isda,17.08718389,0.0734851,6.5556,0.663112821,1.15256,56,22,isda,isda,8.08496,1.35465,10.31575,9.30932,6.09804
Bauchi,680,26.03566895,0.0241476,21,isda,17.08718389,0.0509674,16.3462,0.183486154,0.613285,57,22,isda,isda,5.80583,1.16468,10.28439,9.29049,5.63512
Bauchi,567,25.21032104,0.0512815,22,isda,28.24034356,0.0808097,7.80664,0.393435897,0.771091,51,22,isda,isda,6.31255,1.80407,10.17205,9.70981,6.4908
Bauchi,679,26.03566895,0.0742976,22,isda,17.08718389,0.0985018,22.6331,0.368571795,1.28495,55,22,isda,isda,11.9297,1.82373,10.28524,9.29291,7.44199
Bauchi,560,25.21032104,0.030239,24,isda,28.24034356,0.0588401,7.24265,0.312228205,0.746085,48,22,isda,isda,4.75114,1.12889,10.15412,9.70586,6.01154
Bauchi,701,26.03566895,0.132864,24,isda,17.08718389,0.0457257,5.92484,0.458023077,0.579527,53,22,isda,isda,10.783,1.48478,10.27697,9.27128,6.06671
Bauchi,766,26.03566895,0.130965,25,isda,17.08718389,0.149076,15.1089,0.421610256,1.62777,50,22,isda,isda,16.798,1.73873,10.28887,9.25104,5.2999
Bauchi,342,27.86037598,0.0139458,25,isda,11.32951677,0.0400414,3.06762,0.227366667,0.441622,60,22,isda,isda,5.49431,0.734948,10.63192,10.45289,5.88802
Bauchi,338,27.86037598,0.0198014,25,isda,11.32951677,0.02173,7.47632,0.288505128,0.286163,56,22,isda,isda,4.69758,0.962596,10.64938,10.47504,5.97309
Bauchi,731,26.03566895,0.278324,26,isda,17.08718389,0.100686,12.3488,0.485538462,1.07004,47,22,isda,isda,7.63563,1.85108,10.2931,9.25423,6.94048
Bauchi,662,26.03566895,0.0786981,20,isda,17.08718389,0.0521932,6.46917,0.554935897,0.755924,51,23,isda,isda,9.21281,2.03048,10.31053,9.31075,6.08524
Bauchi,689,26.03566895,0.181099,22,isda,17.08718389,0.0384386,10.6089,0.226588974,0.509255,53,23,isda,isda,6.92424,1.07827,10.27389,9.2778,5.79582
Bauchi,500,27.07485352,0.028994,23,isda,12.77913339,0.0340398,5.25365,0.036832564,0.480315,54,23,isda,isda,5.45045,0.992063,11.26482,9.17354,5.96626
Bauchi,697,26.03566895,0.213645,24,isda,17.08718389,0.0560589,6.48238,0.593633333,0.76277,52,23,isda,isda,6.88527,1.54302,10.2739,9.27032,6.31021
Bauchi,692,26.03566895,0.103883,25,isda,17.08718389,0.0961641,10.4558,0.557394872,0.932027,50,23,isda,isda,13.5384,1.9374,10.27185,9.27335,5.61609
Bauchi,332,27.86037598,0.0161273,29,isda,11.32951677,0.0280362,5.07621,0.18267641,0.459185,50,23,isda,isda,4.18229,1.1162,10.60995,10.47114,5.88096
Bauchi,662,26.03566895,0.263239,20,isda,17.08718389,0.0616728,4.21595,0.637005128,0.818622,54,24,isda,isda,9.64243,1.54246,10.31231,9.31135,5.95324
Bauchi,680,26.03566895,0.0447948,23,isda,17.08718389,0.0660051,14.362,0.509376923,0.953441,51,24,isda,isda,9.54472,1.56143,10.28771,9.28986,5.55161
Bauchi,335,27.86037598,0.146921,26,isda,11.32951677,0.0261403,8.82296,0.451594872,0.379556,48,24,isda,isda,6.45451,1.28985,10.61306,10.46641,5.96986
Bauchi,331,27.86037598,0.0121604,26,isda,11.32951677,0.0217502,7.23731,0.220188205,0.334302,50,24,isda,isda,4.78085,1.27781,10.61569,10.47259,6.47094
Bauchi,336,27.86037598,0.0217423,28,isda,11.32951677,0.054236,8.79393,0.297430769,0.545858,51,24,isda,isda,6.4188,1.1149,10.62901,10.45424,6.49354
Bauchi,331,27.86037598,0.0525249,30,isda,11.32951677,0.0495083,3.88352,0.423689744,0.678638,45,24,isda,isda,4.83517,1.37407,10.61637,10.47426,6.50551
Bauchi,690,26.03566895,0.569763,24,isda,17.08718389,0.097295,6.04978,0.443179487,1.61776,49,25,isda,isda,4.93423,2.1123,10.27204,9.27629,6.82161
Bauchi,328,27.86037598,0.0687248,25,isda,11.32951677,0.0420503,9.41716,0.377689744,0.417085,53,25,isda,isda,9.32747,1.1252,10.65288,10.48021,6.7657
Bauchi,330,27.86037598,0.210067,26,isda,11.32951677,0.183385,3.39338,0.577230769,1.47122,52,26,isda,isda,15.2149,1.41329,10.6465,10.4785,6.2715
Bauchi,328,27.86037598,0.238273,27,isda,11.32951677,0.122239,13.7502,0.658425641,1.02089,51,27,isda,isda,7.66957,2.57136,10.65442,10.4826,6.81738
Gangachara,35,23.54155884,0.2,33,high ground,184.121713,0.0033,15,0.53,1.4,33,33,Gangachara,unknown,20,4,25.85,89.2167,5.6
Gangachara,35,23.54155884,0.2,33,high ground,184.121713,0.0032,23,0.53,1.7,33,33,Pirgacha,unknown,25,3,25.85,89.2167,5.4
Gangachara,35,23.54155884,0.2,33,high ground,184.121713,0.002,11,0.21,1.2,33,33,Gangachara,unknown,15,1,25.85,89.2167,5
Gangachara,35,23.54155884,0.2,33,high ground,184.121713,0.0017,15,0.37,0.4,33,33,Gangachara,unknown,16,1,25.85,89.2167,5
Gangachara,35,23.54155884,0.2,33,high ground,184.121713,0.0032,32,0.57,0.16,33,33,Palashbari,unknown,24,4,25.85,89.2167,5.8
Gangachara,35,23.54155884,0.2,33,Medium high land,184.121713,0.0029,15,0.52,3.4,33,33,Gangachara,unknown,28,4,25.85,89.2167,5.9
Gangachara,35,23.54155884,0.1,33,high ground,184.121713,0.003,25,0.72,2.2,33,33,Palashbari,unknown,21,4,25.85,89.2167,5.6
Gangachara,35,23.54155884,0.2,33,high ground,184.121713,0.0036,40,0.42,1,33,33,Gangachara,unknown,28,4,25.85,89.2167,5.2
Gangachara,35,23.54155884,0.2,33,Medium high land,184.121713,0.0036,10,0.52,1,33,33,Gangachara,unknown,25,3,25.85,89.2167,6
Gangachara,35,23.54155884,0.3,33,Medium high land,184.121713,0.0012,10,0.28,0.1,33,33,Gangachara,unknown,16,1,25.85,89.2167,5.6
Gangachara,35,23.54155884,0.2,33,Medium high land,184.121713,0.0035,15,0.52,0.95,33,33,Gangachara,unknown,18,4,25.85,89.2167,6.1
Gangachara,35,23.54155884,0.4,33,Medium high land,184.121713,0.0019,23,0.35,1.5,33,33,Gangachara,unknown,17,1,25.85,89.2167,5.6
Gangachara,35,23.54155884,0.2,33,Medium high land,184.121713,0.0018,15,0.29,1.4,33,33,Gangachara,unknown,16,1,25.85,89.2167,5.2
Gangachara,35,23.54155884,0.1,33,Medium high land,184.121713,0.0013,14,0.35,0.4,33,33,Gangachara,unknown,14,1,25.85,89.2167,5.2
Gangachara,35,23.54155884,0.4,33,Medium high land,184.121713,8.00E-04,10,0.47,1.6,33,33,Gangachara,unknown,20,1,25.85,89.2167,6
Gangachara,35,23.54155884,0.5,33,Medium high land,184.121713,0.0014,16,0.27,1.2,33,33,Kaunia,unknown,21,1,25.85,89.2167,6.4
Gangachara,35,23.54155884,0.1,33,Medium high land,184.121713,0.0035,15,0.57,1,33,33,Gangachara,unknown,18,3,25.85,89.2167,6.1
Gangachara,35,23.54155884,0.2,33,Medium high land,184.121713,0.003,10,0.51,0.2,33,33,Teesta sandy soil,unknown,25,3,25.85,89.2167,6.8
Gangachara,35,23.54155884,0.1,33,Medium high land,184.121713,0.0037,16,0.32,0.47,33,33,Teesta sandy soil,unknown,19,3,25.85,89.2167,6.4
Gangachara,35,23.54155884,0.3,33,Medium high land,184.121713,0.0033,10,0.69,0.4,33,33,Alluvial soil of Teesta,unknown,34,3,25.85,89.2167,5.8
Gangachara,35,23.54155884,0.3,33,Medium high land,184.121713,0.0032,10,0.52,0.2,33,33,Alluvial soil of Teesta,unknown,33,4,25.85,89.2167,5.8
Gangachara,35,23.54155884,0.2,33,Medium low land,184.121713,0.0028,10,0.56,1.2,33,33,Kaunia,unknown,30,4,25.85,89.2167,5.6
Kaduna,757,25.51067505,0.0277258,22,isda,38.01778704,0.0367614,6.88052,0.204558974,0.682793,62,15,isda,isda,5.00006,1.15077,10.01364,8.28455,6.19577
Kaduna,714,26.17937622,0.0939568,19,isda,45.73544115,0.163573,14.3374,0.554107692,1.22047,64,16,isda,isda,8.94097,1.18322,10.09485,7.83856,6.15797
Kaduna,612,27.27532349,0.274482,20,isda,39.17561471,0.0917906,5.06783,0.432241026,0.802048,60,16,isda,isda,6.89232,1.29222,9.51823,7.72843,5.87486
Kaduna,529,25.37548218,0.0216185,20,isda,66.15544111,0.105725,8.94009,0.205960256,1.05833,59,16,isda,isda,7.04358,1.64581,9.33196,8.53129,5.90068
Kaduna,535,25.37548218,0.24608,21,isda,66.15544111,0.1225,10.1681,0.239166154,2.40556,62,16,isda,isda,18.0258,1.78374,9.32715,8.53562,6.1568
Kaduna,756,25.51067505,0.055851,21,isda,38.01778704,0.182649,3.92289,0.192238462,1.51432,57,16,isda,isda,12.5419,2.16867,10.0103,8.30529,6.24755
Kaduna,743,25.51067505,0.0123832,21,isda,38.01778704,0.0379326,2.40207,0.193754103,0.618025,60,16,isda,isda,5.82781,1.02923,10.08554,8.32334,6.11344
Kaduna,775,25.72683105,0.0374883,21,isda,34.85562652,0.0895809,1.28072,0.415171795,0.728323,56,16,isda,isda,21.3714,0.877162,9.95856,8.30087,5.59552
Kaduna,692,27.27532349,0.0877495,21,isda,39.17561471,0.0863389,3.14333,0.448689744,1.22296,60,16,isda,isda,10.033,1.24099,9.50281,7.69667,6.09811
Kaduna,668,26.8203064,0.031239,22,isda,45.02845183,0.085503,2.71228,0.019997205,0.798919,54,16,isda,isda,8.04602,1.16537,9.94885,7.63665,5.51526
Kaduna,751,25.51067505,0.045294,22,isda,38.01778704,0.0923067,2.1113,0.315061538,1.00431,56,16,isda,isda,11.2789,1.07778,10.0806,8.3294,5.79067
Kaduna,627,27.27532349,0.103318,22,isda,39.17561471,0.0849567,2.65169,0.078958974,0.536772,55,16,isda,isda,16.9725,0.980632,9.5597,7.70122,5.48698
Kaduna,600,27.27532349,0.0155998,22,isda,39.17561471,0.0704921,2.89565,0.260530769,1.06564,54,16,isda,isda,9.05826,1.64699,9.51883,7.73331,5.65941
Kaduna,747,25.51067505,0.0286384,22,isda,38.01778704,0.0418456,3.99689,0.240757949,0.573074,57,16,isda,isda,8.25361,0.765792,10.00684,8.27965,5.81633
Kaduna,753,25.51067505,0.0347946,22,isda,38.01778704,0.0876854,3.81809,0.269389744,1.06817,57,16,isda,isda,10.3637,1.79013,10.06941,8.3258,5.98821
Kaduna,789,25.72683105,0.0653454,22,isda,34.85562652,0.121791,0.927437,0.24299641,0.926656,61,16,isda,isda,14.38,1.36202,9.95754,8.30678,5.53855
Kaduna,750,25.51067505,0.0940921,22,isda,38.01778704,0.0520743,3.61327,0.205960256,0.762241,59,16,isda,isda,8.20404,1.6732,10.01067,8.31295,5.77531
Kaduna,743,25.97524414,0.054438,23,isda,45.23062333,0.154439,2.90696,0.184885385,1.24285,58,16,isda,isda,10.3526,1.60304,9.98393,8.22692,5.78686
Kaduna,750,25.51067505,0.0229283,23,isda,38.01778704,0.0410999,3.41071,0.193754103,0.618435,59,16,isda,isda,6.15393,1.30013,10.06494,8.32509,5.73459
Kaduna,516,25.37548218,0.0340924,23,isda,66.15544111,0.0378409,5.39645,0.16166641,0.588853,58,16,isda,isda,6.01153,1.29476,9.32914,8.52796,6.74807
Kaduna,743,25.97524414,0.0396879,23,isda,45.23062333,0.0824132,2.09777,0.184797949,0.994583,58,16,isda,isda,12.5849,1.25943,9.98025,8.22709,5.31359
Kaduna,759,25.51067505,0.0276709,24,isda,38.01778704,0.0393075,4.65862,0.102114615,0.680314,55,16,isda,isda,7.51863,1.91684,10.00759,8.28228,6.27801
Kaduna,839,24.74074707,0.100722,20,isda,36.44930944,0.0548995,2.22811,0.349282051,0.496538,59,17,isda,isda,7.34433,1.30393,10.17358,8.6713,6.16998
Kaduna,675,26.98513184,0.114221,20,isda,46.00242153,0.142031,7.06694,0.504633333,1.66885,58,17,isda,isda,8.11713,1.76227,9.49951,7.69038,5.91879
Kaduna,738,25.51067505,0.0736699,20,isda,38.01778704,0.0967614,1.60053,0.269389744,0.789395,61,17,isda,isda,8.74739,0.946861,10.02108,8.26092,5.39577
Kaduna,536,25.37548218,0.121036,21,isda,66.15544111,0.075886,10.518,0.260935897,1.38416,61,17,isda,isda,7.78943,1.77975,9.32786,8.54023,6.1065
Kaduna,760,25.72683105,0.311769,21,isda,34.85562652,0.0851196,4.06835,0.23352359,0.959523,55,17,isda,isda,10.4771,1.85305,9.97357,8.26174,5.5513
Kaduna,840,24.74074707,0.0379511,21,isda,36.44930944,0.0409636,6.53382,0.163481282,0.66729,56,17,isda,isda,4.65901,1.37321,10.17074,8.67487,5.69951
Kaduna,696,26.8203064,0.0698203,21,isda,45.02845183,0.0800297,1.90518,0.037026667,0.843206,58,17,isda,isda,9.84741,0.873871,9.93283,7.65801,5.24786
Kaduna,748,25.51067505,0.0701156,21,isda,38.01778704,0.112002,3.34773,0.316282051,1.47265,57,17,isda,isda,9.8075,1.10557,10.01333,8.31004,5.58448
Kaduna,748,25.51067505,0.0741164,21,isda,38.01778704,0.0687278,1.49104,0.383120513,0.730854,56,17,isda,isda,14.2066,1.17132,10.0124,8.30714,5.43442
Kaduna,743,25.51067505,0.088386,22,isda,38.01778704,0.166734,6.15831,0.381230769,1.50176,57,17,isda,isda,13.3336,1.47034,10.06424,8.33114,5.62847
Kaduna,650,26.8203064,0.0070581,22,isda,45.02845183,0.033302,2.72015,0.199724615,0.801693,61,17,isda,isda,8.52871,0.76757,9.97124,7.63471,5.94722
Kaduna,744,25.97524414,0.0110245,22,isda,45.23062333,0.0477092,3.99018,0.079208974,0.532298,58,17,isda,isda,10.29,0.417753,9.99761,8.24125,5.67495
Kaduna,749,25.51067505,0.0118379,22,isda,38.01778704,0.0617832,4.80754,0.30474359,0.949996,57,17,isda,isda,5.99237,1.85495,10.06317,8.32583,5.68754
Kaduna,739,25.51067505,0.0119075,22,isda,38.01778704,0.0682976,2.97426,0.179133333,0.582281,58,17,isda,isda,8.64819,0.613582,10.03301,8.35593,5.92506
Kaduna,764,25.72683105,0.0225233,22,isda,34.85562652,0.109597,2.15939,0.439620513,1.40559,57,17,isda,isda,10.3006,0.835768,9.98571,8.31255,5.91047
Kaduna,769,25.72683105,0.0249263,22,isda,34.85562652,0.0702802,1.7179,0.206546923,0.824343,59,17,isda,isda,10.8214,0.756076,9.98443,8.31003,5.52947
Kaduna,760,25.72683105,0.0257787,22,isda,34.85562652,0.0292392,4.88155,0.287658974,0.496788,53,17,isda,isda,8.89983,1.53296,9.97479,8.26922,5.82204
Kaduna,745,25.51067505,0.0276717,22,isda,38.01778704,0.0661332,2.31324,0.238541282,0.561842,55,17,isda,isda,10.8258,1.38478,10.06388,8.32856,5.56353
Kaduna,771,25.72683105,0.0277158,22,isda,34.85562652,0.0405601,3.5146,0.250874103,0.536459,63,17,isda,isda,9.44484,1.15287,9.98072,8.30834,6.5282
Kaduna,765,25.72683105,0.0499883,22,isda,34.85562652,0.0718762,1.47851,0.298825641,0.854008,50,17,isda,isda,21.9121,1.10685,9.9842,8.315,5.53653
Kaduna,772,25.51067505,0.0549421,22,isda,38.01778704,0.0464882,4.02443,0.16724359,0.894698,62,17,isda,isda,6.41192,1.08936,10.08988,8.39894,5.73353
Kaduna,661,26.53502808,0.0577711,22,isda,53.77300456,0.112417,2.95029,0.736774359,1.06827,56,17,isda,isda,9.01328,0.971885,9.50767,7.77282,6.09101
Kaduna,687,26.8203064,0.157711,23,isda,45.02845183,0.0537767,3.42195,0.170035897,0.468766,60,17,isda,isda,8.69801,0.854159,9.92579,7.6789,5.07471
Kaduna,686,26.8203064,0.196802,23,isda,45.02845183,0.0769033,2.04565,0.613823077,0.879223,60,17,isda,isda,14.8287,1.01875,9.94923,7.64257,5.84514
Kaduna,736,25.51067505,0.0308006,23,isda,38.01778704,0.0808924,2.31047,0.185772564,1.06005,52,17,isda,isda,7.76797,0.822539,10.08752,8.32423,5.92323
Kaduna,653,26.8203064,0.0411849,23,isda,45.02845183,0.0641284,2.41797,0.030132821,0.732157,61,17,isda,isda,10.5045,0.739299,9.97223,7.63208,5.41088
Kaduna,649,26.8203064,0.0497179,23,isda,45.02845183,0.0706192,1.53491,0.174211538,0.540061,59,17,isda,isda,15.7457,0.826651,9.96946,7.63833,5.42085
Kaduna,724,25.51067505,0.0502168,23,isda,38.01778704,0.0698862,4.47804,0.204558974,0.922262,53,17,isda,isda,6.04395,1.38603,10.01776,8.26439,5.88551
Kaduna,767,25.72683105,0.0778114,23,isda,34.85562652,0.0466982,3.96017,0.159766154,0.840786,58,17,isda,isda,5.46789,1.52736,9.9722,8.26774,6.69703
Kaduna,728,25.51067505,0.0943725,23,isda,38.01778704,0.107732,4.32694,0.242816923,1.15909,57,17,isda,isda,7.63535,1.91739,10.02919,8.35893,5.8428
Kaduna,758,25.72683105,0.0977817,23,isda,34.85562652,0.105567,1.8318,0.193597949,1.07359,56,17,isda,isda,11.1977,1.60577,9.97443,8.26429,5.87843
Kaduna,735,25.93297729,0.0449701,24,isda,45.85992545,0.0993951,2.39861,0.187571026,1.01269,54,17,isda,isda,12.2124,1.26279,10.0011,8.23964,5.30485
